product_id,is_pb,cate_d1,cate_d3,selling_cost,normal_rows,cancel_rows,orders,buyers,gmv,deliv_total,deliv_normal,deliv_delay,total_buyers,repeat_buyers,review_score,sales_score,spv_score,wish_score,card_score,days,cancel_rate,delivery_ontime,rebuy_rate
204504,0,가구,깔판,69900.0,194,22,171,163,17353700,173,94,39,163,6,0.8772139593237671,0.5803416241136707,0.0083228630327358,0.9040128529163878,0.5851248070195116,78.0,0.10185185185185185,0.706766917293233,0.03680981595092025
1651054,0,가구,깔판,84700.0,123,8,116,111,22652800,113,113,0,111,5,0.6663997896808959,0.590878512692428,0.01438181001012,0.8212974938567437,0.5519083666572878,89.0,0.061068702290076333,1.0,0.04504504504504504
706937,0,가구,깔판,84800.0,66,4,62,62,5932100,62,60,2,62,0,0.7731475760854937,0.5598647579953544,0.0317555313057196,0.6705789356190718,0.473492150751626,89.0,0.05714285714285714,0.967741935483871,0.0
3104973,1,가구,식탁/테이블,350000.0,296,63,263,241,104004000,0,0,0,241,20,0.7083885744923094,0.6601336275243016,0.0066018429066767,1.0,0.8775485433722617,89.0,0.17548746518105848,,0.08298755186721991
3603463,1,가구,식탁/테이블,149000.0,76,7,76,75,11324000,0,0,0,75,1,0.4366225341530692,0.5569795372016516,0.0073120473935752,0.9618930181038908,0.6355830856096183,89.0,0.08433734939759036,,0.013333333333333334
3104998,1,가구,식탁/테이블,450000.0,73,18,63,56,31446000,0,0,0,56,7,0.5793855349837814,0.5709575810097388,0.003178808304525,0.9759925744854157,0.7622208476820582,89.0,0.1978021978021978,,0.125
3104930,1,가구,식탁/테이블,650000.0,91,30,57,45,49396000,0,0,0,45,10,0.4937602025712401,0.6004283783437868,0.0054414670705099,0.8394786789689556,0.6716901486114348,89.0,0.24793388429752067,,0.2222222222222222
3603645,1,가구,식탁/테이블,159000.0,39,8,39,36,6360000,0,0,0,36,3,0.3490947582333255,0.5081463783766689,0.0146055337683067,0.7910741620652538,0.3645319442692314,89.0,0.1702127659574468,,0.08333333333333333
3749463,1,가구,식탁/테이블,600000.0,60,23,35,32,26138000,0,0,0,32,3,0.3449827415215893,0.5848711453071667,0.0033078081624592,0.8308034082884583,0.5789390573467165,89.0,0.27710843373493976,,0.09375
2090814,0,생활용품,욕실잡화,13900.0,4582,50,4204,4080,60756400,4524,4483,17,4080,109,1.0,0.7567748281684398,0.0967437115888436,1.0,1.0,89.0,0.01079447322970639,0.9962222222222222,0.026715686274509803
3485109,0,생활용품,욕실잡화,12500.0,2664,31,2472,2406,34304900,2636,2599,0,2406,61,0.8174756642373616,0.7129836011899636,0.1421291498482912,0.9162363998389988,0.9353508994046844,89.0,0.01150278293135436,1.0,0.02535328345802161
1991800,0,생활용품,욕실잡화,8900.0,3484,108,2274,2220,33305800,3358,3264,56,2220,51,1.0,0.7238724867640103,0.0979201859744489,0.9970185795154468,0.9999521500775904,89.0,0.030066815144766147,0.983132530120482,0.022972972972972974
316468,0,생활용품,욕실잡화,13900.0,2376,34,2192,2145,31279600,2342,2315,8,2145,38,1.0,0.7114921337337832,0.0969909398696291,0.940414482851528,1.0,89.0,0.014107883817427386,0.9965561773568661,0.017715617715617717
2525098,0,생활용품,욕실잡화,15900.0,1894,38,1784,1756,22850300,1856,1830,7,1756,25,1.0,0.6943442031373918,0.0776797526495723,0.9872752845936676,0.99830727785787,89.0,0.019668737060041408,0.9961894393032118,0.014236902050113895
3556350,0,생활용품,욕실잡화,18900.0,1466,23,1419,1383,28501200,1440,1401,11,1383,34,0.7854139873179831,0.6883810143590383,0.0857770785017667,0.9488980215836634,0.8700445304947376,89.0,0.01544660846205507,0.9922096317280453,0.024584237165582067
2116343,0,생활용품,욕실잡화,8500.0,1848,44,976,951,18968600,1805,1763,22,951,22,0.9361964618280478,0.6873201130041352,0.0645991239767544,0.9111805123834394,0.9128700293634664,89.0,0.023255813953488372,0.9876750700280112,0.023133543638275498
2977526,0,생활용품,욕실잡화,10800.0,983,11,941,922,10951200,973,963,0,922,19,0.8367295659764621,0.6431573623848897,0.1000432920516391,0.8450615454854534,0.7937484493946114,89.0,0.011066398390342052,1.0,0.020607375271149676
2037337,0,생활용품,욕실잡화,10900.0,846,8,816,800,9537500,837,830,1,800,13,0.8743066954934609,0.6416818725302424,0.1212383211108494,0.7996044686683969,0.8507705589971445,89.0,0.00936768149882904,0.9987966305655837,0.01625
3732650,0,생활용품,욕실잡화,18900.0,639,14,582,564,12202600,623,616,2,564,18,0.6572390450430924,0.639468055118654,0.0614036606881324,0.8304467140193895,0.7498047977625141,89.0,0.021439509954058193,0.9967637540453075,0.031914893617021274
2877456,0,생활용품,욕실잡화,6900.0,659,14,518,498,5876300,644,635,4,498,18,0.747645578315887,0.6214319856699514,0.0462128364374024,0.8613653516324896,0.6966818463851785,89.0,0.020802377414561663,0.9937402190923318,0.03614457831325301
3521298,0,생활용품,욕실잡화,10900.0,486,12,461,447,5785200,474,465,2,447,13,0.7048273404410131,0.6050500739275727,0.1375572478284564,0.7828962993218488,0.7223709089319126,89.0,0.024096385542168676,0.9957173447537473,0.029082774049217
2082947,0,생활용품,욕실잡화,10900.0,386,5,361,352,4273800,381,376,0,352,7,0.9172340004567616,0.5847065536922311,0.0918441853243441,0.748392384450998,0.8402774771348509,89.0,0.01278772378516624,1.0,0.019886363636363636
2292025,0,생활용품,욕실잡화,8550.0,375,1,333,331,3332050,374,366,3,331,1,0.7831970102845786,0.5868350406279895,0.0612834208065459,0.779690811356461,0.7088906495779033,89.0,0.0026595744680851063,0.991869918699187,0.0030211480362537764
2876691,0,생활용품,욕실잡화,12500.0,292,7,285,277,3775000,284,274,0,277,7,0.7994482230115967,0.5703182599909402,0.0808582472632929,0.7154407667533389,0.6984628118713536,89.0,0.023411371237458192,1.0,0.02527075812274368
3554135,0,생활용품,욕실잡화,8900.0,371,9,257,253,3479900,362,358,4,253,4,0.6089136619309619,0.5797989708617572,0.0424445462347359,0.8142228736025997,0.6441757051224316,89.0,0.02368421052631579,0.988950276243094,0.015810276679841896
310870,0,생활용품,욕실잡화,12900.0,200,6,193,192,2909400,196,195,0,192,1,1.0,0.5480269563752871,0.0605962392160771,0.6790024096191568,0.6686917248148035,89.0,0.02912621359223301,1.0,0.005208333333333333
2159838,0,생활용품,욕실잡화,8800.0,175,1,174,173,1593800,174,171,0,173,1,0.737218330602945,0.5291611275554284,0.0475566034723856,0.8057256409253656,0.6286480124379921,89.0,0.005681818181818182,1.0,0.005780346820809248
2836238,0,생활용품,욕실잡화,8900.0,210,8,155,152,2162700,201,184,17,152,3,0.565072887022137,0.5441930668613292,0.0426521375808822,0.7654133116672147,0.5381380770434994,89.0,0.03669724770642202,0.9154228855721394,0.019736842105263157
