product_id,is_pb,cate_d1,cate_d3,selling_cost,normal_rows,cancel_rows,orders,buyers,gmv,deliv_total,deliv_normal,deliv_delay,total_buyers,repeat_buyers,review_score,sales_score,spv_score,wish_score,card_score,days,sell_cnt_28_day,view_cnt_28_day,conversion_rate,review_cnt,scrap_cnt,card_tag_cnt,user_card_cnt,popularity,long_term_ranking_popularity,cancel_rate,delivery_ontime,rebuy_rate,ugc_per_buyer,review_per_buyer,scrap_per_view,conversion_rate_pop,rebuy_rate_norm,delivery_ontime_norm,cancel_rate_norm,ugc_per_buyer_norm,review_per_buyer_norm,conversion_rate_pop_norm,scrap_per_view_norm,review_score_norm,sales_score_norm,spv_score_norm,wish_score_norm,card_score_norm
3822056,0,패브릭,담요,12900.0,142,4,135,134,3018500,138,135,0,134,1,0.5353110964990155,0.5411300141288926,0.0316100525215622,0.7899098347417431,0.6679084210356276,89.0,24.0,1034.0,0.0,151.0,830.0,118.0,91.0,18775.0,0.0,0.0273972602739726,1.0,0.007462686567164179,0.6791044776119403,1.126865671641791,0.8027079303675049,0.0,0.1616915422885572,1.0,0.821957063995093,0.019574534589155472,0.021598815900100942,0.0,0.008746959885438253,0.34552758923053944,0.09507644092564853,0.5366406657189047,0.3335613218021161,0.4479829977511829
3175600,0,패브릭,담요,35900.0,141,4,128,124,6691100,137,134,0,124,4,0.6112815923952071,0.5538800038897222,0.0250810896599884,0.8191191100910303,0.6151204341996571,89.0,44.0,2603.0,0.0,274.0,2939.0,169.0,139.0,99372.0,0.0,0.027586206896551724,1.0,0.03225806451612903,1.1209677419354838,2.2096774193548385,1.1290818286592392,0.0,0.6989247311827956,1.0,0.8204516726711272,0.035391658935053576,0.04657501657699063,0.0,0.01788945199146325,0.4525251809998608,0.17318292690097095,0.3630591915584611,0.426217685944473,0.3602365202921183
329364,0,가구,본넬스프링매트리스,109000.0,6520,506,4731,4594,918722000,6041,5460,279,4594,132,1.0,0.8422310572300533,0.0362158780553915,1.0,1.0,89.0,1296.0,36766.0,0.0492091388400703,28243.0,145209.0,16651.0,15256.0,9142395.0,193.0,0.07201821804725306,0.9513852587558809,0.028733130169786677,3.320853286895951,6.147801480191554,3.9495457759886854,0.0492091388400703,0.26434479756203744,0.9053647446081119,0.6201394819242814,0.1413512790888784,0.11366472317921358,0.9209138840070314,0.11238587276954429,1.0,1.0,0.9912374174727318,1.0,1.0
2343513,0,가구,본넬스프링매트리스,79000.0,1449,69,1006,979,138521800,1384,1347,20,979,23,0.788864492088659,0.730900706458306,0.0304829888237381,0.9993095814041468,0.7103909607337373,89.0,268.0,12858.0,0.0224358974358974,1529.0,17943.0,570.0,539.0,1240971.0,0.0,0.045454545454545456,0.9853694220921726,0.02349336057201226,0.550561797752809,1.5617977528089888,1.395473635090994,0.0224358974358974,0.21613891726251278,1.0,1.0,0.009569322556224558,0.004849192747693576,0.41987179487179493,0.03126423526551792,0.5737968529837899,0.6247967515320261,0.7816098623331256,0.9984697553188654,0.5969935371515311
2447090,0,가구,본넬스프링매트리스,99000.0,989,129,874,812,145119500,0,0,0,812,53,0.8012368021355021,0.7096815224538299,0.036455516947228,0.900811345428952,0.7324419320259932,89.0,357.0,8191.0,0.0534351145038167,1708.0,9385.0,887.0,801.0,1940282.0,0.0,0.11538461538461539,,0.06527093596059114,0.9864532019704434,2.103448275862069,1.145769747283604,0.0534351145038167,0.6004926108374384,,0.0,0.030304549267451568,0.017701338641646178,1.0,0.023333218773972167,0.5987718916686094,0.5532842959156596,1.0,0.7801581359512996,0.6276786427179181
1432983,0,가구,본넬스프링매트리스,89900.0,656,49,479,471,63993600,607,560,15,471,8,0.8348052113574299,0.6850229052908081,0.0287315814129566,0.9556480466942642,0.7273419976890184,89.0,118.0,4061.0,0.0168539325842696,2243.0,20063.0,881.0,831.0,577111.0,0.0,0.06950354609929078,0.9739130434782609,0.016985138004246284,1.7643312101910829,4.762208067940552,4.940408766313716,0.0168539325842696,0.1562632696390658,0.9680975722348915,0.6560992907801418,0.06730797878697348,0.0807877149866001,0.31540930979133164,0.143857351992935,0.6665338791819619,0.47018033371524764,0.7175682877029407,0.9016982725383199,0.6205818114066065
1148817,0,가구,본넬스프링매트리스,69000.0,403,27,286,279,38878000,369,355,12,279,7,0.7875142585835718,0.6513800242825576,0.0304258406983121,0.8430749572612747,0.6201191256923856,89.0,62.0,2769.0,0.0,1440.0,17013.0,738.0,691.0,279418.0,0.0,0.06279069767441861,0.9673024523160763,0.025089605734767026,2.4767025089605736,5.161290322580645,6.14409534127844,0.0,0.23082437275985665,0.9496891454410904,0.7520930232558138,0.10119527328196101,0.09025703725626472,0.0,0.18208846709700235,0.5710712395861772,0.3567977910877034,0.7795201966637249,0.6521911295117706,0.47137545207025633
3505206,0,가구,본넬스프링매트리스,99000.0,260,24,255,249,38660800,239,225,8,249,6,0.620420690288092,0.6431329596817783,0.0151172088831105,0.9250367250093536,0.5987029277821121,89.0,35.0,9070.0,0.0082304526748971,338.0,3729.0,95.0,87.0,339548.0,0.0,0.08450704225352113,0.9656652360515021,0.024096385542168676,0.3493975903614458,1.357429718875502,0.411135611907387,0.0082304526748971,0.22168674698795182,0.9451300107112891,0.44154929577464797,0.0,0.0,0.1540270429159317,0.0,0.2337721970982308,0.32900370432620835,0.21974816370093567,0.8338512990179285,0.44157366760472727
329318,0,가구,본넬스프링매트리스,89000.0,306,16,234,229,31268100,290,264,21,229,5,1.0,0.6396957711476392,0.0337771272427523,0.8291246213134414,0.7177502970970552,89.0,43.0,1868.0,0.0,9962.0,59581.0,5249.0,4894.0,183843.0,0.0,0.049689440993788817,0.9263157894736842,0.021834061135371178,21.37117903930131,43.50218340611354,31.89561027837259,0.0,0.20087336244541484,0.835554121213237,0.93944099378882,1.0,1.0,0.0,1.0,1.0,0.31741976252897164,0.902062596576909,0.6212715866251345,0.6072344471873745
1234392,0,가구,본넬스프링매트리스,119000.0,118,12,90,87,14957500,106,62,37,87,3,0.7171510347032429,0.5769335884185164,0.0208432020817922,0.7115267120121397,0.5243591375225184,89.0,21.0,1442.0,0.0,717.0,7612.0,369.0,321.0,84109.0,0.0,0.09230769230769231,0.6262626262626263,0.034482758620689655,3.689655172413793,8.241379310344827,5.278779472954231,0.0,0.31724137931034485,0.0,0.32999999999999996,0.1588950770021823,0.16334060563162983,0.0,0.15460457614785858,0.42903436597515404,0.10589995074658175,0.4291235600295819,0.36062742625384986,0.3381203084721018
