product_id,is_pb,cate_d1,cate_d3,selling_cost,normal_rows,cancel_rows,orders,buyers,gmv,deliv_total,deliv_normal,deliv_delay,total_buyers,repeat_buyers,cancel_rate,delivery_ontime,rebuy_rate,rebuy_rate_norm,delivery_ontime_norm,cancel_rate_norm
3920046,1,생활용품,수건/타월,25900.0,3256,57,2485,2402,137878400,3194,3151,16,2402,79,0.017204950196196802,0.9949479002210294,0.03288925895087427,0.4531510689135291,0.9869802714947233,0.8091976440904904
1243313,1,가구,수납침대,259000.0,2163,355,1709,1551,554887900,0,0,0,1551,132,0.1409849086576648,,0.0851063829787234,0.6482884351407,,0.43907197924616737
3858646,1,가구,수납침대,279000.0,508,68,355,324,177652360,0,0,0,324,27,0.11805555555555555,,0.08333333333333333,0.6322412634408602,,0.5652241907609445
3748221,1,가구,수납침대,670000.0,548,110,259,232,305524500,0,0,0,232,24,0.16717325227963525,,0.10344827586206896,0.814293659621802,,0.29498952523587185
3652507,1,가구,수납침대,239000.0,296,48,180,171,79050820,0,0,0,171,8,0.13953488372093023,,0.04678362573099415,0.3014443029617053,,0.4470496946097907
3898593,1,가구,수납침대,720000.0,312,67,141,121,186374900,0,0,0,121,15,0.17678100263852242,,0.12396694214876033,1.0,,0.24212981523628996
3865828,1,가구,수납침대,1248000.0,74,9,39,36,73875500,0,0,0,36,3,0.10843373493975904,,0.08333333333333333,0.6322412634408602,,0.6181613121910972
4012257,1,패브릭,홈웨어,24900.0,248,6,179,165,6349500,240,227,1,165,12,0.023622047244094488,0.9956140350877193,0.07272727272727272,0.47272727272727266,0.9729532163742689,0.8863062790228144
3607491,1,가구,독립스프링매트리스,309000.0,623,76,432,401,174565400,0,0,0,401,27,0.10872675250357654,,0.06733167082294264,0.5381004502318864,,0.35112136814303174
3121605,1,가구,독립스프링매트리스,890000.0,334,63,244,215,306495000,0,0,0,215,25,0.15869017632241814,,0.11627906976744186,1.0,,0.0
3640060,1,패브릭,매트/침대커버,15900.0,565,8,512,503,12317100,556,545,4,503,9,0.013961605584642234,0.9927140255009107,0.017892644135188866,0.199911794040804,0.9748007378789459,1.0
3640383,1,패브릭,매트/침대커버,29900.0,303,20,251,244,11424500,282,278,1,244,7,0.06191950464396285,0.996415770609319,0.028688524590163935,0.42678861713722044,0.9876035887952879,0.273787627880795
3640210,1,패브릭,매트/침대커버,49900.0,148,7,107,101,9416800,142,141,1,101,5,0.04516129032258064,0.9929577464788732,0.04950495049504951,0.8642484979889015,0.9756436709428546,0.5275523426311124
3955208,1,가구,일반소파,590000.0,104,22,83,66,110123000,0,0,0,66,14,0.1746031746031746,,0.21212121212121213,1.0,,0.42550378914015285
3116283,1,가구,일반소파,1290000.0,102,28,74,63,105850000,0,0,0,63,9,0.2153846153846154,,0.14285714285714285,0.6610169491525423,,0.25939654750843555
3116271,1,가구,일반소파,1650000.0,72,25,53,45,94304000,0,0,0,45,7,0.25773195876288657,,0.15555555555555556,0.7231638418079096,,0.08691121437138316
3736091,1,가구,일반소파,1690000.0,62,24,44,37,81110000,0,0,0,37,5,0.27906976744186046,,0.13513513513513514,0.6232249198350893,,0.0
3270662,0,가구,책상서랍장,69900.0,190,15,190,186,14329500,0,0,0,186,2,0.07317073170731707,,0.010752688172043012,0.0,,0.7944593030218354
1262292,0,가구,책상서랍장,165000.0,179,7,175,172,28557000,170,156,13,172,3,0.03763440860215054,0.9230769230769231,0.01744186046511628,0.14930232558139536,0.9408703878902557,1.0
746814,0,가구,책상서랍장,67000.0,159,8,157,155,13141000,151,95,46,155,2,0.04790419161676647,0.6737588652482269,0.012903225806451613,0.04799999999999999,0.549910424928038,0.9405999784391936
2197502,0,가구,책상서랍장,99900.0,135,36,135,126,14185800,0,0,0,126,7,0.21052631578947367,,0.05555555555555555,1.0,,0.0
2324251,0,가구,책상서랍장,59800.0,82,17,82,79,5688800,66,21,44,79,2,0.1717171717171717,0.3230769230769231,0.02531645569620253,0.32506329113924054,0.0,0.22447056489609674
3306923,0,가구,책상서랍장,149000.0,61,7,61,59,9238000,54,49,2,59,1,0.10294117647058823,0.9607843137254902,0.01694915254237288,0.13830508474576272,1.0,0.6222682198902474
1343798,0,가구,책상서랍장,160000.0,54,3,54,53,8960000,51,44,3,53,1,0.05263157894736842,0.9361702127659575,0.018867924528301886,0.1811320754716981,0.9614022021377243,0.9132569558101473
3026425,0,가구,침대부속가구,77000.0,151,17,150,147,12206400,134,25,94,147,2,0.10119047619047619,0.21008403361344538,0.013605442176870748,0.0,0.0,0.0
2714115,0,가구,침대부속가구,89000.0,63,6,63,61,9020000,56,31,17,61,2,0.08695652173913043,0.6458333333333334,0.03278688524590164,1.0,1.0,1.0
3764909,1,패브릭,커튼,29500.0,1037,74,784,744,42862380,950,921,23,744,36,0.0666066606660666,0.975635593220339,0.04838709677419355,0.14098904972923743,0.7735139651468131,0.805791579097537
3640346,1,패브릭,패드/스프레드,34900.0,994,35,858,831,40951100,958,949,3,831,25,0.034013605442176874,0.9968487394957983,0.030084235860409144,0.38891997064126627,0.9698206205559148,0.3159486016628873
3640185,1,패브릭,패드/스프레드,39900.0,207,9,184,175,10320100,196,195,1,175,7,0.041666666666666664,0.9948979591836735,0.04,0.6333085792456518,0.9511381475667194,0.1620370370370371
4037734,1,패브릭,패드/스프레드,39900.0,152,0,150,146,6444100,150,146,1,146,4,0.0,0.9931972789115646,0.0273972602739726,0.32269550062777574,0.934850863422292,1.0
3640244,1,패브릭,이불/이불커버,40900.0,1594,76,1006,974,103598300,1512,1483,28,974,28,0.045508982035928146,0.9814692256783587,0.028747433264887063,0.15097672346262725,0.9286571232574514,0.3901796407185628
3918642,1,패브릭,이불/이불커버,29900.0,884,20,583,563,33009900,855,841,9,563,18,0.022123893805309734,0.9894117647058823,0.03197158081705151,0.2038616007646718,0.9592356394612639,0.7035398230088495
3640123,1,패브릭,이불/이불커버,50900.0,806,65,516,495,62250000,744,728,6,495,21,0.07462686567164178,0.9918256130790191,0.04242424242424243,0.37531396689629754,0.9685288769682783,0.0
4037745,1,패브릭,이불/이불커버,39900.0,134,0,128,125,5422400,133,127,3,125,3,0.0,0.9769230769230769,0.024,0.07310577566910907,0.9111545988258316,1.0
2591834,1,가구,책상,179000.0,602,82,574,547,127592000,0,0,0,547,26,0.11988304093567251,,0.04753199268738574,0.43852697235799803,,0.6053152596839381
1389872,1,가구,책상,89000.0,441,61,414,383,54870700,0,0,0,383,25,0.12151394422310757,,0.06527415143603134,0.6571727798736389,,0.5982278762468424
2238147,1,가구,책상,99000.0,479,58,402,387,67129700,0,0,0,387,15,0.10800744878957169,,0.03875968992248062,0.3304213438954645,,0.6569227803324177
2954161,1,가구,책상,259000.0,882,107,366,333,224267800,0,0,0,333,31,0.10819009100101112,,0.09309309309309309,1.0,,0.6561290757674425
3603639,1,가구,책상,149000.0,64,13,62,58,10913000,0,0,0,58,3,0.16883116883116883,,0.05172413793103448,0.4901889485022709,,0.3926023700870469
204504,0,가구,깔판,69900.0,194,22,171,163,17353700,173,94,39,163,6,0.10185185185185185,0.706766917293233,0.03680981595092025,0.8171779141104295,0.0,0.6240208059158989
1651054,0,가구,깔판,84700.0,123,8,116,111,22652800,113,113,0,111,5,0.061068702290076333,1.0,0.04504504504504504,1.0,1.0,0.966985701553842
706937,0,가구,깔판,84800.0,66,4,62,62,5932100,62,60,2,62,0,0.05714285714285714,0.967741935483871,0.0,0.0,0.8899917287014062,1.0
3104973,1,가구,식탁/테이블,350000.0,296,63,263,241,104004000,0,0,0,241,20,0.17548746518105848,,0.08298755186721991,0.3435288420264812,,0.4110311614452751
3603463,1,가구,식탁/테이블,149000.0,76,7,76,75,11324000,0,0,0,75,1,0.08433734939759036,,0.013333333333333334,0.015119363395225469,,0.7797103670216842
3104998,1,가구,식탁/테이블,450000.0,73,18,63,56,31446000,0,0,0,56,7,0.1978021978021978,,0.125,0.5416114058355438,,0.3207737018173
3104930,1,가구,식탁/테이블,650000.0,91,30,57,45,49396000,0,0,0,45,10,0.24793388429752067,,0.2222222222222222,1.0,,0.11800368674450079
3603645,1,가구,식탁/테이블,159000.0,39,8,39,36,6360000,0,0,0,36,3,0.1702127659574468,,0.08333333333333333,0.34515915119363394,,0.43236598809580096
3749463,1,가구,식탁/테이블,600000.0,60,23,35,32,26138000,0,0,0,32,3,0.27710843373493976,,0.09375,0.39427221485411146,,0.0
2090814,0,생활용품,욕실잡화,13900.0,4582,50,4204,4080,60756400,4524,4483,17,4080,109,0.01079447322970639,0.9962222222222222,0.026715686274509803,0.7153407132083603,0.9553333333333334,0.7610030889990778
3485109,0,생활용품,욕실잡화,12500.0,2664,31,2472,2406,34304900,2636,2599,0,2406,61,0.01150278293135436,1.0,0.02535328345802161,0.6742096224639866,1.0,0.7401935084884395
1991800,0,생활용품,욕실잡화,8900.0,3484,108,2274,2220,33305800,3358,3264,56,2220,51,0.030066815144766147,0.983132530120482,0.022972972972972974,0.6023477873477875,0.8005669737774631,0.19479688036337228
316468,0,생활용품,욕실잡화,13900.0,2376,34,2192,2145,31279600,2342,2315,8,2145,38,0.014107883817427386,0.9965561773568661,0.017715617715617717,0.4436276543968853,0.9592818616900048,0.6636576986570295
2525098,0,생활용품,욕실잡화,15900.0,1894,38,1784,1756,22850300,1856,1830,7,1756,25,0.019668737060041408,0.9961894393032118,0.014236902050113895,0.33860484617887815,0.9549457235262101,0.500284215291228
3556350,0,생활용품,욕실잡화,18900.0,1466,23,1419,1383,28501200,1440,1401,11,1383,34,0.01544660846205507,0.9922096317280453,0.024584237165582067,0.6509920303846553,0.9078903516080653,0.6243270242230359
2116343,0,생활용품,욕실잡화,8500.0,1848,44,976,951,18968600,1805,1763,22,951,22,0.023255813953488372,0.9876750700280112,0.023133543638275498,0.6071954333783988,0.8542758279782505,0.3948987246811704
2977526,0,생활용품,욕실잡화,10800.0,983,11,941,922,10951200,973,963,0,922,19,0.011066398390342052,1.0,0.020607375271149676,0.5309301327739507,1.0,0.7530141422008756
2037337,0,생활용품,욕실잡화,10900.0,846,8,816,800,9537500,837,830,1,800,13,0.00936768149882904,0.9987966305655837,0.01625,0.3993804945054946,0.9857719260989597,0.8029211049835059
3732650,0,생활용품,욕실잡화,18900.0,639,14,582,564,12202600,623,616,2,564,18,0.021439509954058193,0.9967637540453075,0.031914893617021274,0.8723053542202479,0.9617361507709884,0.4482603039733901
2877456,0,생활용품,욕실잡화,6900.0,659,14,518,498,5876300,644,635,4,498,18,0.020802377414561663,0.9937402190923318,0.03614457831325301,1.0,0.9259872963269817,0.4669787555853798
3521298,0,생활용품,욕실잡화,10900.0,486,12,461,447,5785200,474,465,2,447,13,0.024096385542168676,0.9957173447537473,0.029082774049217,0.7868033532463063,0.9493638997354826,0.3702033942220495
2082947,0,생활용품,욕실잡화,10900.0,386,5,361,352,4273800,381,376,0,352,7,0.01278772378516624,1.0,0.019886363636363636,0.5091627122877124,1.0,0.7024429594184565
2292025,0,생활용품,욕실잡화,8550.0,375,1,333,331,3332050,374,366,3,331,1,0.0026595744680851063,0.991869918699187,0.0030211480362537764,0.0,0.9038737446197985,1.0
2876691,0,생활용품,욕실잡화,12500.0,292,7,285,277,3775000,284,274,0,277,7,0.023411371237458192,1.0,0.02527075812274368,0.6717181735232277,1.0,0.39032857433979473
3554135,0,생활용품,욕실잡화,8900.0,371,9,257,253,3479900,362,358,4,253,4,0.02368421052631579,0.988950276243094,0.015810276679841896,0.38610519914867747,0.8693532661683461,0.3823127711752501
310870,0,생활용품,욕실잡화,12900.0,200,6,193,192,2909400,196,195,0,192,1,0.02912621359223301,1.0,0.005208333333333333,0.06603136446886447,1.0,0.22243101228381534
2159838,0,생활용품,욕실잡화,8800.0,175,1,174,173,1593800,174,171,0,173,1,0.005681818181818182,1.0,0.005780346820809248,0.08330051451438734,1.0,0.911208862821766
2836238,0,생활용품,욕실잡화,8900.0,210,8,155,152,2162700,201,184,17,152,3,0.03669724770642202,0.9154228855721394,0.019736842105263157,0.5046486408328514,0.0,0.0
3728145,0,생활용품,욕실잡화,15900.0,184,5,153,148,2957400,178,167,10,148,3,0.026455026455026454,0.943502824858757,0.02027027027027027,0.5207528957528959,0.3320039880358915,0.3009083840625061
1411031,0,생활용품,욕실잡화,6900.0,151,3,148,147,1304300,148,148,0,147,1,0.01948051948051948,1.0,0.006802721088435374,0.1141661060028407,1.0,0.5058138993622865
386028,0,생활용품,욕실잡화,15900.0,142,2,142,140,2321400,140,139,0,140,1,0.013888888888888888,1.0,0.007142857142857143,0.1244348508634223,1.0,0.6700915969733174
911765,0,생활용품,욕실잡화,12500.0,143,5,142,139,1787500,139,136,0,139,3,0.033783783783783786,1.0,0.02158273381294964,0.560376314333149,1.0,0.08559527269204703
3744660,0,생활용품,욕실잡화,12500.0,152,3,138,135,1986000,149,148,0,135,3,0.01935483870967742,1.0,0.022222222222222223,0.5796825396825398,1.0,0.5095063013065095
3325474,0,생활용품,욕실잡화,6700.0,157,4,138,136,1061000,153,152,0,136,2,0.024844720496894408,1.0,0.014705882352941176,0.3527634130575308,1.0,0.3482179033371181
3615707,1,가구,전신거울,159000.0,82,8,82,80,16678000,0,0,0,80,2,0.08888888888888889,,0.025,0.4899468085106383,,0.42188919164396
3995271,1,가구,드레스룸,69900.0,156,15,77,73,33572000,0,0,0,73,4,0.08771929824561403,,0.0547945205479452,0.21157314873494854,,0.7560006306438548
2516204,0,가구,선반,174000.0,294,23,294,289,51156000,272,221,20,289,5,0.07255520504731862,0.91701244813278,0.01730103806228374,0.037730905279706545,0.8906425718385232,0.5641392860902099
2969167,0,가구,선반,190000.0,187,26,187,179,43220000,164,34,107,179,8,0.12206572769953052,0.24113475177304963,0.0446927374301676,0.577024050963656,0.0,0.186677869712376
3496723,0,가구,선반,151000.0,224,15,146,136,54089200,210,92,96,136,9,0.06276150627615062,0.48936170212765956,0.0661764705882353,1.0,0.32710280373831774,0.6388050987642309
1810956,0,가구,선반,189000.0,104,5,104,102,13674000,98,54,44,102,2,0.045871559633027525,0.5510204081632653,0.0196078431372549,0.0831477357089829,0.40835399580392895,0.7675717293902653
1603570,0,가구,선반,249000.0,99,17,92,88,41474000,84,34,33,88,3,0.14655172413793102,0.5074626865671642,0.03409090909090909,0.36829317675642836,0.35095550285953414,0.0
3946022,0,가구,선반,147000.0,67,4,66,65,10839000,61,53,5,65,1,0.056338028169014086,0.9137931034482759,0.015384615384615385,0.0,0.8864002578150177,0.6877768125436134
3271746,0,가구,선반,178600.0,64,1,63,62,13430500,63,41,13,62,1,0.015384615384615385,0.7592592592592593,0.016129032258064516,0.014656225303541895,0.6827622014537903,1.0
3920603,0,가구,선반,158000.0,57,6,57,56,10099000,51,49,0,56,1,0.09523809523809523,1.0,0.017857142857142856,0.04867960547247849,1.0,0.3912080504598199
3135719,0,가구,선반,209000.0,53,1,53,52,10953000,51,31,19,52,1,0.018518518518518517,0.62,0.019230769230769232,0.0757238307349666,0.4992523364485981,0.9761075534584129
3694022,1,패브릭,매트,29900.0,419,18,378,363,15793700,402,398,1,363,14,0.041189931350114416,0.9974937343358395,0.03856749311294766,0.7121770729513041,0.9869526758071647,0.6979437964442059
2715483,0,패브릭,실내화/거실화,9900.0,21733,198,11014,10544,226066500,21542,21415,24,10544,423,0.00902831608225799,0.9988805448015299,0.04011760242792109,0.553249762481841,0.9897383273473572,0.998461096955881
3761106,0,패브릭,실내화/거실화,9800.0,3489,75,1796,1746,38445400,3403,3396,0,1746,48,0.021043771043771045,1.0,0.027491408934707903,0.3242356431118412,1.0,0.7666625636922666
3570650,0,패브릭,실내화/거실화,14800.0,3317,56,1793,1715,53442800,3252,3248,0,1715,75,0.01660243107026386,1.0,0.043731778425655975,0.6188037502149094,1.0,0.8523435549557372
1303640,0,패브릭,실내화/거실화,17900.0,1693,62,1440,1388,32237900,1629,1616,0,1388,44,0.035327635327635325,1.0,0.03170028818443804,0.4005763688760807,1.0,0.49110256193272184
2276662,0,패브릭,실내화/거실화,7500.0,2036,31,1198,1151,16936500,2001,1993,0,1151,42,0.014997581035316884,1.0,0.036490008688097306,0.4874524035070698,1.0,0.8833038378081417
3459879,0,패브릭,실내화/거실화,9800.0,1919,24,1056,1039,21366000,1898,1890,3,1039,16,0.012352032938754504,0.9984152139461173,0.015399422521655439,0.1049109811456098,0.9854727945060754,0.9343409537913291
1599969,0,패브릭,실내화/거실화,8900.0,959,9,635,627,9606700,950,945,0,627,7,0.009297520661157025,1.0,0.011164274322169059,0.02809378870925459,1.0,0.9932676834116978
3415127,0,패브릭,실내화/거실화,9900.0,1300,19,633,612,13939200,1284,1276,0,612,18,0.014404852160727824,1.0,0.029411764705882353,0.3590670898221271,1.0,0.8947385844900464
32691,0,패브릭,실내화/거실화,12900.0,815,13,501,476,10468400,800,800,0,476,18,0.01570048309178744,1.0,0.037815126050420166,0.5114874055017239,1.0,0.8697436633295437
190401,0,패브릭,실내화/거실화,12900.0,899,15,452,432,14055300,886,884,0,432,18,0.016411378555798686,1.0,0.041666666666666664,0.5813467168548724,1.0,0.8560292824434774
2567328,0,패브릭,실내화/거실화,12900.0,654,22,382,356,10030400,631,626,0,356,22,0.03254437869822485,1.0,0.06179775280898876,0.9464847109243935,1.0,0.5447963093988051
2262605,0,패브릭,실내화/거실화,11300.0,544,6,306,299,6542700,532,531,0,299,5,0.01090909090909091,1.0,0.016722408026755852,0.12890731547651518,1.0,0.9621777562371622
1663622,0,패브릭,실내화/거실화,17800.0,554,17,301,286,10812800,537,533,4,286,13,0.0297723292469352,0.9925512104283054,0.045454545454545456,0.6500513288468119,0.9317194289261329,0.5982738513646595
2101340,0,패브릭,실내화/거실화,10980.0,479,31,278,268,5705720,445,392,48,268,9,0.060784313725490195,0.8909090909090909,0.033582089552238806,0.43470851514073294,0.0,0.0
2739466,0,패브릭,실내화/거실화,13900.0,428,6,267,260,6811000,422,422,0,260,7,0.013824884792626729,1.0,0.026923076923076925,0.3139272271016311,1.0,0.9059271400376478
3095143,0,패브릭,실내화/거실화,13900.0,443,4,259,244,6241100,439,439,0,244,14,0.008948545861297539,1.0,0.05737704918032787,0.8663019108542279,1.0,1.0
3331868,0,패브릭,실내화/거실화,6900.0,335,8,234,227,2773800,328,328,0,227,7,0.023323615160349854,1.0,0.030837004405286344,0.38491811252549485,1.0,0.7226804985948247
3472374,0,패브릭,실내화/거실화,12900.0,401,7,218,213,5430900,393,391,0,213,5,0.01715686274509804,1.0,0.023474178403755867,0.2513710451752758,1.0,0.8416476263010916
3771951,0,패브릭,실내화/거실화,18900.0,244,5,210,208,4496100,239,237,0,208,2,0.020080321285140562,1.0,0.009615384615384616,0.0,1.0,0.7852491458599057
585765,0,패브릭,실내화/거실화,8900.0,419,4,196,189,4797100,415,413,0,189,4,0.009456264775413711,1.0,0.021164021164021163,0.2094693725810413,1.0,0.9902052398365859
767358,0,패브릭,실내화/거실화,13900.0,284,3,187,180,6126600,281,278,2,180,6,0.010452961672473868,0.9928571428571429,0.03333333333333333,0.43019657047260557,0.9345238095238098,0.9709772639016783
175422,0,패브릭,실내화/거실화,9900.0,341,4,180,175,3411600,338,336,0,175,5,0.011594202898550725,1.0,0.02857142857142857,0.34382505825416737,1.0,0.948960782365862
2026775,0,패브릭,실내화/거실화,13800.0,288,11,158,152,4181400,277,275,0,152,4,0.03678929765886288,1.0,0.02631578947368421,0.30291223667701245,1.0,0.4629046130751484
3646248,0,패브릭,실내화/거실화,7800.0,315,8,150,139,4235400,304,304,0,139,9,0.02476780185758514,1.0,0.06474820143884892,1.0,1.0,0.6948196843975896
3289916,0,패브릭,실내화/거실화,6900.0,221,3,148,136,1731900,216,210,1,136,7,0.013392857142857142,0.995260663507109,0.051470588235294115,0.7591704184810687,0.9565560821484987,0.9142616871577267
2499830,0,패브릭,매트,20900.0,4517,98,3276,3187,98021900,4408,4194,193,3187,83,0.02123510292524377,0.9560063824937315,0.026043300909946658,0.3940933334092375,0.7709744029820728,0.8897921122929641
2642212,0,패브릭,매트,15800.0,3256,50,2832,2770,84221200,3203,3176,0,2770,57,0.015124016938898971,1.0,0.020577617328519857,0.2552783867400761,1.0,0.9485448877879403
1919086,0,패브릭,매트,23900.0,1579,46,1369,1309,50665800,1530,1518,2,1309,59,0.028307692307692308,0.9986842105263158,0.04507257448433919,0.877390172135605,0.9931501547987619,0.8217953180924469
2100156,0,패브릭,매트,24900.0,1304,19,1275,1260,32892900,1284,1278,0,1260,15,0.01436130007558579,1.0,0.011904761904761904,0.035009147735935345,1.0,0.9558777469125875
3052786,0,패브릭,매트,35900.0,1267,45,1208,1176,46771200,1220,1167,49,1176,30,0.03429878048780488,0.959703947368421,0.025510204081632654,0.3805539825321804,0.7902234907120741,0.7641962171137848
2077817,0,패브릭,매트,29900.0,1338,38,1054,1017,49866600,1299,1269,9,1017,35,0.027616279069767442,0.9929577464788732,0.0344149459193707,0.6067125672531742,0.9633388566694284,0.828442654888693
3774699,0,패브릭,매트,15000.0,1326,27,992,961,27115000,1296,1286,0,961,31,0.019955654101995565,1.0,0.03225806451612903,0.551933073983544,1.0,0.902092899687804
3492293,0,패브릭,매트,18900.0,970,42,970,956,18522000,944,822,116,956,14,0.041501976284584984,0.8763326226012793,0.014644351464435146,0.10458799783873575,0.3562021823654835,0.6949437558589058
2307754,0,패브릭,매트,18900.0,1297,28,964,940,35369200,1271,1259,2,940,21,0.021132075471698115,0.9984139571768438,0.022340425531914895,0.300049388042417,0.991743247655922,0.8907826316313456
3685048,0,패브릭,매트,18900.0,1018,35,822,797,20426300,982,952,27,797,24,0.03323836657169991,0.9724208375893769,0.030112923462986198,0.49745175678806197,0.8564261250976387,0.7743911744231532
3723105,0,패브릭,매트,19800.0,900,17,760,747,18592200,883,840,36,747,13,0.018538713195201745,0.958904109589041,0.01740294511378849,0.17464950517116495,0.7860596293311842,0.9157155538563962
3108481,0,패브릭,매트,19700.0,970,18,738,713,21536000,950,946,0,713,25,0.018218623481781375,1.0,0.03506311360448808,0.6231744354352242,1.0,0.9187929379928428
3897194,0,패브릭,매트,36900.0,700,38,684,676,26050100,658,602,52,676,8,0.051490514905149054,0.9204892966360856,0.011834319526627219,0.03322008424216781,0.5860766324878574,0.5989126464279102
3290960,0,패브릭,매트,22900.0,724,20,669,658,17795000,700,687,8,658,10,0.026881720430107527,0.9884892086330935,0.015197568389057751,0.1186383497743883,0.940076174354634,0.8355047971888128
3018283,0,패브릭,매트,29400.0,652,13,528,501,24195400,637,629,0,501,25,0.019548872180451128,1.0,0.0499001996007984,1.0,1.0,0.9060037539885484
2871782,0,패브릭,매트,15900.0,612,11,450,438,14343000,600,600,0,438,12,0.01765650080256822,1.0,0.0273972602739726,0.42848057776933085,1.0,0.9241972585417996
3456347,0,패브릭,매트,15900.0,493,6,420,398,12756600,483,472,2,398,18,0.012024048096192385,0.9957805907172996,0.04522613065326633,0.8812901219008598,0.978034251675354,0.978348391430981
2724016,0,패브릭,매트,20500.0,443,6,415,410,12999100,437,421,0,410,5,0.013363028953229399,1.0,0.012195121951219513,0.04238358018585524,1.0,0.9654752553204186
2701631,0,패브릭,매트,25800.0,405,52,403,394,13626000,354,286,68,394,7,0.1137855579868709,0.807909604519774,0.017766497461928935,0.1838828424228963,0.0,0.0
3919919,0,패브릭,매트,27000.0,420,31,400,388,20120000,387,381,6,388,12,0.06873614190687362,0.9844961240310077,0.030927835051546393,0.5181485108208914,0.9192886456908343,0.4331109454264056
2723992,0,패브릭,매트,20500.0,415,9,385,380,12065400,406,406,0,380,4,0.02122641509433962,1.0,0.010526315789473684,0.0,1.0,0.8898756382292363
576217,0,패브릭,매트,23900.0,413,14,366,358,13804000,399,396,0,358,8,0.03278688524590164,1.0,0.0223463687150838,0.3002003303065173,1.0,0.7787317746101039
3813628,0,패브릭,매트,18900.0,396,12,346,340,9035400,385,371,9,340,6,0.029411764705882353,0.9763157894736842,0.01764705882352941,0.18084939418670348,0.8767027863777092,0.8111806224579875
1603652,0,패브릭,매트,24900.0,304,3,294,290,7594500,301,299,1,290,4,0.009771986970684038,0.9966666666666667,0.013793103448275862,0.08296838773782798,0.9826470588235295,1.0
3895638,0,패브릭,매트,38060.0,295,7,293,279,12369500,286,283,0,279,10,0.023178807947019868,1.0,0.035842293906810034,0.6429637025051353,1.0,0.8711050794107489
3832724,1,패브릭,실내화/거실화,12900.0,236,12,150,147,3444300,231,229,2,147,2,0.04838709677419355,0.9913419913419913,0.013605442176870748,0.07237173413907594,0.9206349206349203,0.23916337043133584
3704040,0,패브릭,홈웨어,22900.0,710,21,448,436,14800600,688,682,0,436,11,0.028727770177838577,1.0,0.02522935779816514,0.16399082568807338,1.0,0.8381782945736435
3704250,0,패브릭,홈웨어,22900.0,354,16,289,279,7693300,338,338,0,279,9,0.043243243243243246,1.0,0.03225806451612903,0.2096774193548387,1.0,0.7013513513513514
3444732,0,패브릭,홈웨어,24900.0,342,7,268,267,9608400,332,330,0,267,1,0.02005730659025788,1.0,0.003745318352059925,0.024344569288389514,1.0,0.9199085298655499
3703917,0,패브릭,홈웨어,22900.0,340,9,252,243,7784300,330,326,0,243,9,0.025787965616045846,1.0,0.037037037037037035,0.24074074074074073,1.0,0.8658897215487473
3764318,0,패브릭,홈웨어,20900.0,291,9,234,224,6296300,277,277,0,224,7,0.03,1.0,0.03125,0.203125,1.0,0.8261858974358974
3500843,0,패브릭,홈웨어,24900.0,233,9,201,192,6832200,224,223,0,192,8,0.0371900826446281,1.0,0.041666666666666664,0.2708333333333333,1.0,0.758410150455605
3704185,0,패브릭,홈웨어,22900.0,181,5,156,151,4005700,176,174,0,151,5,0.026881720430107527,1.0,0.033112582781456956,0.21523178807947022,1.0,0.8555796801764544
3704132,0,패브릭,홈웨어,22900.0,155,8,127,122,3367000,147,146,0,122,5,0.049079754601226995,1.0,0.040983606557377046,0.2663934426229508,1.0,0.6463347490954854
3444701,0,패브릭,홈웨어,24900.0,150,7,127,125,4243700,141,138,1,125,2,0.044585987261146494,0.9928057553956835,0.016,0.104,0.9556354916067149,0.6886942675159236
3999937,0,패브릭,홈웨어,27200.0,171,2,124,104,4705600,169,167,0,104,16,0.011560693641618497,1.0,0.15384615384615385,1.0,1.0,1.0
3444718,0,패브릭,홈웨어,24900.0,147,6,122,121,4085200,140,140,0,121,1,0.0392156862745098,1.0,0.008264462809917356,0.05371900826446281,1.0,0.7393162393162394
3116718,0,패브릭,홈웨어,24900.0,141,7,120,115,3610500,133,133,0,115,4,0.0472972972972973,1.0,0.034782608695652174,0.22608695652173913,1.0,0.6631366943866943
3796854,0,패브릭,홈웨어,20900.0,112,3,112,107,2859000,109,108,0,107,4,0.02608695652173913,1.0,0.037383177570093455,0.24299065420560745,1.0,0.8630713489409142
3704138,0,패브릭,홈웨어,22900.0,145,10,110,107,3213700,134,134,0,107,3,0.06451612903225806,1.0,0.028037383177570093,0.1822429906542056,1.0,0.500827129859388
3500840,0,패브릭,홈웨어,24900.0,122,3,110,104,3355800,119,119,0,104,4,0.024,1.0,0.038461538461538464,0.25,1.0,0.8827435897435898
3116734,0,패브릭,홈웨어,24900.0,122,2,106,102,3255000,119,119,0,102,4,0.016129032258064516,1.0,0.0392156862745098,0.2549019607843137,1.0,0.9569375516956162
3438131,0,패브릭,홈웨어,32500.0,153,6,106,100,4986000,144,129,15,100,6,0.03773584905660377,0.8958333333333334,0.06,0.38999999999999996,0.3576388888888892,0.7532656023222062
2457539,0,패브릭,홈웨어,23500.0,138,3,101,95,3037000,134,134,0,95,6,0.02127659574468085,1.0,0.06315789473684211,0.4105263157894737,1.0,0.9084151663938898
3704086,0,패브릭,홈웨어,22900.0,138,8,97,92,2888200,127,126,0,92,5,0.0547945205479452,1.0,0.05434782608695652,0.35326086956521735,1.0,0.5924657534246576
